person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status,Type
25,29780,MORTGAGE,2.0,DEBTCONSOLIDATION,C,10000,14.72,0.34,N,3,1,1
36,58000,RENT,2.0,MEDICAL,C,7200,14.72,0.12,Y,13,0,1
25,60000,RENT,9.0,HOMEIMPROVEMENT,B,7000,11.99,0.12,N,2,0,1
22,60000,MORTGAGE,6.0,EDUCATION,B,8000,10.25,0.13,N,3,0,1
23,50000,MORTGAGE,7.0,EDUCATION,F,9000,19.47,0.18,Y,3,0,1
27,60000,MORTGAGE,6.0,PERSONAL,A,10000,7.49,0.17,N,9,0,1
22,30000,RENT,6.0,MEDICAL,B,4000,11.89,0.13,N,4,0,1
30,70000,RENT,2.0,VENTURE,A,18000,8.49,0.26,N,8,0,1
22,60000,MORTGAGE,6.0,PERSONAL,A,10750,5.42,0.18,N,4,0,1
23,36000,MORTGAGE,7.0,EDUCATION,A,6000,7.51,0.17,N,4,0,1
23,36000,RENT,3.0,DEBTCONSOLIDATION,A,5500,7.51,0.15,N,4,0,1
25,31200,RENT,1.0,EDUCATION,A,4000,8.0,0.13,N,4,0,1
21,33000,RENT,6.0,EDUCATION,C,8000,14.27,0.24,N,3,0,1
36,44004,MORTGAGE,2.0,VENTURE,C,2000,13.61,0.05,Y,13,1,1
26,66420,MORTGAGE,10.0,MEDICAL,C,4000,12.98,0.06,Y,3,0,1
35,38000,OWN,4.0,HOMEIMPROVEMENT,C,8000,14.79,0.21,Y,10,0,1
22,28800,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,7.51,0.35,N,4,0,1
27,65000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,10000,7.51,0.15,N,5,0,1
23,85000,MORTGAGE,7.0,EDUCATION,B,35000,10.65,0.39,N,2,0,1
26,65004,MORTGAGE,9.0,VENTURE,A,10200,5.42,0.15,N,4,0,1
28,55000,RENT,4.0,MEDICAL,A,6400,9.32,0.12,N,6,0,1
32,79200,RENT,4.0,MEDICAL,A,16000,6.17,0.2,N,9,0,1
26,38400,OWN,1.0,PERSONAL,A,12200,6.62,0.32,N,4,0,1
33,60000,MORTGAGE,3.0,PERSONAL,A,7000,7.51,0.12,N,8,0,1
21,35000,RENT,3.0,PERSONAL,A,2500,5.42,0.07,N,3,0,1
30,115000,MORTGAGE,9.0,PERSONAL,D,22000,14.59,0.19,Y,8,0,1
22,77000,RENT,0.0,PERSONAL,A,18000,7.88,0.24,N,3,0,1
21,51000,RENT,5.0,EDUCATION,A,17000,7.9,0.33,N,4,1,1
28,115000,RENT,5.0,PERSONAL,A,7500,7.49,0.06,N,6,0,1
29,110000,MORTGAGE,13.0,PERSONAL,C,7500,13.98,0.07,Y,7,0,1
21,35000,RENT,3.0,VENTURE,B,10000,10.62,0.29,N,4,0,1
26,52000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,3300,10.99,0.06,N,4,0,1
23,66000,RENT,7.0,VENTURE,B,5000,10.39,0.08,N,4,0,1
31,60000,RENT,4.0,VENTURE,B,10000,12.42,0.17,N,9,0,1
23,48000,RENT,2.0,EDUCATION,A,10000,8.59,0.21,N,3,0,1
23,40000,RENT,2.0,MEDICAL,A,10000,7.88,0.25,N,4,0,1
24,29000,RENT,1.0,DEBTCONSOLIDATION,B,10000,10.71,0.34,N,4,1,1
24,31200,RENT,3.0,DEBTCONSOLIDATION,D,6000,12.86,0.19,Y,4,0,1
60,98000,RENT,1.0,VENTURE,C,16000,14.79,0.16,Y,19,1,1
38,80000,OWN,8.0,PERSONAL,D,6000,14.96,0.07,Y,13,0,1
27,100000,MORTGAGE,6.0,PERSONAL,B,20000,11.86,0.2,N,8,0,1
22,50000,MORTGAGE,6.0,MEDICAL,A,9600,7.51,0.18,N,4,0,1
25,38004,RENT,2.0,DEBTCONSOLIDATION,B,7500,11.11,0.2,N,3,0,1
30,85000,MORTGAGE,7.0,EDUCATION,A,1000,8.59,0.01,N,8,0,1
25,35412,RENT,0.0,DEBTCONSOLIDATION,C,10000,12.61,0.29,N,2,0,1
25,65412,MORTGAGE,10.0,MEDICAL,B,19000,11.14,0.29,N,3,0,1
27,50000,RENT,0.0,VENTURE,C,10000,13.22,0.2,Y,10,0,1
24,80000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,6000,10.99,0.07,N,3,0,1
36,50000,MORTGAGE,8.0,VENTURE,A,8475,6.03,0.17,N,17,0,1
25,40000,RENT,5.0,PERSONAL,A,4000,7.14,0.1,N,3,0,1
22,60000,MORTGAGE,6.0,EDUCATION,C,13500,12.23,0.23,N,3,0,1
21,87547,RENT,2.0,VENTURE,C,10000,13.61,0.11,N,4,0,1
25,30000,RENT,0.0,VENTURE,B,5000,10.62,0.17,N,2,0,1
30,54400,OWN,12.0,MEDICAL,D,7000,15.99,0.11,Y,9,1,1
25,32000,RENT,2.0,DEBTCONSOLIDATION,D,4500,15.05,0.14,N,4,1,1
24,45000,RENT,4.0,DEBTCONSOLIDATION,B,12000,11.71,0.27,N,4,0,1
22,95000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,14200,13.49,0.14,Y,4,0,1
22,52000,RENT,5.0,EDUCATION,B,4600,11.86,0.09,N,3,0,1
22,40000,RENT,2.0,VENTURE,B,3000,10.99,0.07,N,2,0,1
23,39000,RENT,0.0,MEDICAL,C,3000,13.48,0.08,N,3,0,1
23,50000,RENT,0.0,DEBTCONSOLIDATION,B,8000,10.37,0.16,N,3,0,1
22,27996,RENT,4.0,MEDICAL,D,5500,15.21,0.2,Y,2,1,1
23,65000,RENT,7.0,DEBTCONSOLIDATION,B,16000,10.99,0.25,N,2,0,1
33,50000,RENT,2.0,EDUCATION,B,3000,9.99,0.06,N,8,0,1
22,32000,RENT,2.0,DEBTCONSOLIDATION,A,6800,8.49,0.21,N,3,0,1
28,60000,MORTGAGE,0.0,EDUCATION,A,4000,7.9,0.07,N,7,0,1
22,81960,RENT,6.0,EDUCATION,A,9600,7.29,0.12,N,2,0,1
26,90000,RENT,10.0,VENTURE,B,12000,10.74,0.13,N,3,0,1
22,15000,RENT,1.0,MEDICAL,B,1800,10.08,0.12,N,2,0,1
41,45000,RENT,1.0,PERSONAL,B,6500,10.65,0.15,N,12,0,1
24,100000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,3000,11.71,0.03,N,3,0,1
30,42000,RENT,4.0,VENTURE,B,12000,10.36,0.29,N,9,0,1
26,85000,RENT,4.0,EDUCATION,B,5000,10.0,0.06,N,3,0,1
36,35000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,3000,10.65,0.09,N,16,0,1
24,50000,RENT,0.0,DEBTCONSOLIDATION,B,8000,10.36,0.16,N,2,0,1
22,30000,RENT,6.0,DEBTCONSOLIDATION,B,6000,11.86,0.2,N,2,0,1
33,57000,RENT,17.0,MEDICAL,A,6000,6.76,0.11,N,8,0,1
23,70000,MORTGAGE,7.0,EDUCATION,C,10000,14.27,0.14,N,2,0,1
22,36000,RENT,6.0,EDUCATION,B,12000,11.71,0.33,N,4,1,1
23,48000,RENT,2.0,EDUCATION,C,10000,12.99,0.21,N,2,0,1
25,72500,RENT,2.0,HOMEIMPROVEMENT,A,16000,7.49,0.22,N,4,0,1
24,47000,RENT,0.0,EDUCATION,A,12000,7.51,0.26,N,3,0,1
26,110000,RENT,0.0,VENTURE,A,2500,7.75,0.02,N,3,0,1
26,42000,RENT,1.0,PERSONAL,B,2500,10.37,0.06,N,3,0,1
23,114400,MORTGAGE,7.0,PERSONAL,A,10000,6.54,0.09,N,2,0,1
21,45000,MORTGAGE,5.0,PERSONAL,B,5000,10.74,0.11,N,2,0,1
24,48000,RENT,0.0,PERSONAL,C,5000,13.35,0.1,Y,2,0,1
25,31200,RENT,3.0,DEBTCONSOLIDATION,A,10000,7.51,0.32,N,2,1,1
30,70000,MORTGAGE,3.0,MEDICAL,A,3000,6.76,0.04,N,8,0,1
24,45000,RENT,1.0,DEBTCONSOLIDATION,A,2800,7.51,0.06,N,3,0,1
25,50000,RENT,2.0,DEBTCONSOLIDATION,C,7000,13.79,0.14,N,3,0,1
28,40000,RENT,3.0,VENTURE,B,4000,11.49,0.1,N,5,0,1
31,72000,MORTGAGE,8.0,PERSONAL,D,7500,6.0,0.1,N,5,0,1
25,70000,MORTGAGE,4.0,EDUCATION,B,8000,10.99,0.11,N,2,0,1
28,84000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,1000,10.36,0.01,N,8,0,1
38,96000,MORTGAGE,4.0,PERSONAL,A,4000,6.62,0.04,N,16,0,1
22,37000,RENT,2.0,EDUCATION,B,2500,9.62,0.07,N,2,0,1
26,75000,MORTGAGE,3.0,VENTURE,B,24000,10.75,0.32,N,2,0,1
39,56000,MORTGAGE,2.0,MEDICAL,C,12000,14.27,0.21,Y,11,0,1
23,50000,MORTGAGE,7.0,VENTURE,A,5000,7.51,0.1,N,3,0,1
29,48000,RENT,5.0,DEBTCONSOLIDATION,A,2000,5.79,0.04,N,9,0,1
29,72000,RENT,2.0,DEBTCONSOLIDATION,C,10000,12.53,0.14,Y,9,0,1
28,160000,MORTGAGE,12.0,VENTURE,A,14000,5.42,0.09,N,7,0,1
37,65004,MORTGAGE,7.0,MEDICAL,A,3000,5.99,0.05,N,11,0,1
25,55000,MORTGAGE,2.0,VENTURE,B,10000,12.53,0.18,N,4,0,1
26,69996,MORTGAGE,10.0,VENTURE,B,5000,11.86,0.08,N,3,0,1
25,75996,MORTGAGE,6.0,MEDICAL,B,15000,10.62,0.2,N,3,0,1
24,46000,RENT,3.0,DEBTCONSOLIDATION,C,7000,12.53,0.15,Y,3,0,1
25,39000,RENT,9.0,DEBTCONSOLIDATION,D,7200,14.11,0.18,N,3,1,1
41,30000,RENT,23.0,MEDICAL,D,10000,15.65,0.33,N,12,1,1
21,50000,RENT,2.0,PERSONAL,C,10000,14.22,0.2,N,4,0,1
23,36000,RENT,2.0,EDUCATION,C,6000,12.73,0.17,Y,3,0,1
34,88000,MORTGAGE,3.0,EDUCATION,A,8000,7.29,0.09,N,10,0,1
29,120000,RENT,3.0,DEBTCONSOLIDATION,A,10000,6.03,0.08,N,9,0,1
22,53664,MORTGAGE,6.0,VENTURE,A,14500,7.9,0.27,N,2,0,1
26,14400,RENT,0.0,VENTURE,C,1500,12.99,0.1,Y,4,0,1
25,32000,RENT,1.0,HOMEIMPROVEMENT,E,5000,16.45,0.16,N,4,1,1
35,60000,RENT,2.0,EDUCATION,C,19750,14.27,0.34,Y,5,0,1
23,72000,MORTGAGE,2.0,EDUCATION,B,5000,11.99,0.07,N,4,0,1
27,40000,MORTGAGE,2.0,PERSONAL,B,10000,10.99,0.25,N,6,0,1
25,32000,RENT,0.0,DEBTCONSOLIDATION,A,5000,5.42,0.16,N,2,0,1
33,24000,OWN,0.0,HOMEIMPROVEMENT,B,4800,10.74,0.2,N,8,0,1
25,42000,RENT,4.0,MEDICAL,C,7000,15.96,0.17,Y,2,0,1
23,41000,RENT,5.0,VENTURE,B,3000,11.86,0.07,N,4,0,1
36,44000,RENT,3.0,HOMEIMPROVEMENT,B,10000,11.36,0.23,N,16,1,1
32,52000,RENT,2.0,PERSONAL,B,6000,12.42,0.12,N,9,0,1
23,70000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,3000,6.76,0.04,N,4,0,1
29,45000,RENT,2.0,VENTURE,C,6000,13.23,0.13,N,5,0,1
41,43000,RENT,8.0,MEDICAL,B,14000,11.83,0.35,N,14,1,1
27,27048,RENT,7.0,MEDICAL,D,10750,15.05,0.4,Y,10,1,1
23,98000,MORTGAGE,7.0,EDUCATION,A,5000,9.32,0.05,N,2,0,1
23,120000,MORTGAGE,5.0,PERSONAL,C,10000,13.35,0.08,N,4,0,1
23,65000,RENT,7.0,MEDICAL,B,4000,11.49,0.06,N,2,0,1
26,84996,MORTGAGE,10.0,HOMEIMPROVEMENT,C,10000,11.34,0.12,Y,3,0,1
23,48000,RENT,8.0,DEBTCONSOLIDATION,B,8000,9.99,0.17,N,2,0,1
23,60000,MORTGAGE,2.0,MEDICAL,B,10000,10.95,0.17,N,4,0,1
22,72000,RENT,3.0,EDUCATION,B,10000,11.49,0.14,N,3,0,1
24,55000,MORTGAGE,4.0,MEDICAL,A,6000,7.51,0.11,N,3,0,1
25,45000,RENT,3.0,MEDICAL,B,10000,10.65,0.22,N,4,0,1
30,50000,RENT,4.0,MEDICAL,A,6000,8.49,0.12,N,7,0,1
29,54000,RENT,3.0,MEDICAL,D,2000,14.42,0.04,N,6,1,1
56,150000,MORTGAGE,3.0,PERSONAL,C,15000,12.99,0.1,Y,22,0,1
26,120000,OWN,3.0,EDUCATION,A,6000,7.9,0.05,N,2,0,1
27,60000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,6000,11.58,0.1,N,9,0,1
23,56000,MORTGAGE,7.0,EDUCATION,A,4000,5.42,0.07,N,2,0,1
23,80000,MORTGAGE,4.0,EDUCATION,A,12000,6.17,0.15,N,2,0,1
28,59000,RENT,2.0,PERSONAL,E,20000,14.82,0.34,N,6,1,1
22,60000,RENT,5.0,MEDICAL,B,6000,11.83,0.1,N,3,0,1
26,120000,MORTGAGE,10.0,EDUCATION,C,2000,15.23,0.02,Y,4,0,1
22,36000,RENT,0.0,DEBTCONSOLIDATION,D,2000,14.59,0.05,N,3,1,1
24,55000,RENT,2.0,PERSONAL,B,18000,10.99,0.33,N,4,1,1
29,54000,RENT,5.0,VENTURE,C,5600,12.61,0.1,Y,7,0,1
26,60000,RENT,10.0,DEBTCONSOLIDATION,B,25000,10.25,0.42,N,3,1,1
24,65000,RENT,8.0,DEBTCONSOLIDATION,C,6000,14.27,0.09,Y,2,0,1
24,39996,RENT,2.0,DEBTCONSOLIDATION,B,8500,12.53,0.21,N,4,0,1
42,40000,RENT,0.0,EDUCATION,A,4500,7.66,0.11,N,12,0,1
22,60000,RENT,2.0,EDUCATION,C,14000,14.27,0.23,N,4,0,1
30,35004,OWN,5.0,VENTURE,B,10000,10.38,0.29,N,10,0,1
34,121000,MORTGAGE,7.0,EDUCATION,A,13600,6.17,0.11,N,7,0,1
25,50000,MORTGAGE,1.0,EDUCATION,C,15000,14.26,0.3,N,3,0,1
25,31200,RENT,2.0,VENTURE,B,3000,11.86,0.1,N,4,0,1
23,45000,RENT,1.0,VENTURE,C,10000,13.11,0.22,Y,2,0,1
27,88000,MORTGAGE,8.0,PERSONAL,B,19000,10.65,0.22,N,10,1,1
30,100000,MORTGAGE,4.0,VENTURE,A,6000,5.99,0.06,N,8,0,1
25,85000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,7800,8.88,0.09,N,2,0,1
27,91200,MORTGAGE,0.0,HOMEIMPROVEMENT,C,9000,12.68,0.1,N,10,0,1
24,70000,MORTGAGE,8.0,VENTURE,B,14000,11.12,0.2,N,2,0,1
23,54000,MORTGAGE,7.0,VENTURE,A,8500,7.14,0.16,N,3,0,1
24,50000,RENT,0.0,VENTURE,A,6400,5.99,0.13,N,3,0,1
28,170000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,12000,9.99,0.07,N,7,0,1
28,50000,RENT,0.0,DEBTCONSOLIDATION,B,14000,11.48,0.28,N,8,0,1
29,63000,RENT,4.0,DEBTCONSOLIDATION,B,12000,11.71,0.19,N,9,0,1
26,35000,MORTGAGE,10.0,MEDICAL,D,2750,14.91,0.08,Y,3,1,1
27,40000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,4000,5.79,0.1,N,6,0,1
23,33000,RENT,1.0,PERSONAL,C,7500,11.03,0.23,Y,3,0,1
30,170000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,25000,13.85,0.15,N,7,0,1
23,95000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000,7.9,0.06,N,4,0,1
28,54000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,5000,11.49,0.09,N,6,0,1
38,50000,RENT,3.0,HOMEIMPROVEMENT,A,1000,8.59,0.02,N,17,0,1
23,42000,MORTGAGE,6.0,EDUCATION,B,9000,9.83,0.21,N,3,0,1
24,51000,RENT,2.0,EDUCATION,B,6000,10.62,0.12,N,3,0,1
28,30000,RENT,2.0,EDUCATION,B,4000,9.99,0.13,N,5,0,1
41,84000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,10000,7.66,0.12,N,12,0,1
26,35000,RENT,2.0,MEDICAL,B,9600,11.99,0.29,N,2,0,1
29,69000,RENT,0.0,DEBTCONSOLIDATION,D,11000,17.27,0.16,N,5,1,1
32,900000,RENT,13.0,PERSONAL,B,25000,11.49,0.03,N,5,0,1
37,45000,RENT,5.0,PERSONAL,A,10000,6.62,0.22,N,13,0,1
21,68000,MORTGAGE,5.0,MEDICAL,A,10000,6.03,0.15,N,2,0,1
25,68000,RENT,5.0,EDUCATION,B,12000,11.49,0.18,N,3,0,1
22,48000,RENT,1.0,PERSONAL,B,16750,11.99,0.35,N,4,1,1
45,55600,MORTGAGE,2.0,EDUCATION,A,10000,7.9,0.18,N,13,0,1
40,70000,MORTGAGE,2.0,EDUCATION,C,10000,14.27,0.14,Y,12,0,1
24,74000,MORTGAGE,9.0,EDUCATION,C,1500,13.06,0.02,Y,2,0,1
22,90000,MORTGAGE,6.0,PERSONAL,A,11400,7.49,0.13,N,3,0,1
24,54000,RENT,7.0,HOMEIMPROVEMENT,D,8000,15.62,0.15,N,2,0,1
25,28000,RENT,5.0,EDUCATION,B,4500,10.99,0.16,N,4,0,1
32,81400,RENT,2.0,VENTURE,D,20000,14.84,0.25,Y,8,1,1
27,40000,RENT,1.0,EDUCATION,A,4800,7.49,0.12,N,10,0,1
40,92004,RENT,4.0,MEDICAL,B,6000,10.37,0.07,N,16,0,1
22,150000,MORTGAGE,1.0,VENTURE,E,16000,16.35,0.11,Y,3,0,1
22,41000,RENT,2.0,VENTURE,B,3000,11.11,0.07,N,3,0,1
41,31200,RENT,3.0,DEBTCONSOLIDATION,A,12000,7.51,0.38,N,16,1,1
35,35000,RENT,1.0,DEBTCONSOLIDATION,B,11400,11.49,0.32,N,6,0,1
29,30000,RENT,4.0,VENTURE,A,6000,8.49,0.2,N,6,0,1
38,40000,RENT,1.0,PERSONAL,C,3500,13.23,0.09,N,17,0,1
26,94800,MORTGAGE,0.0,DEBTCONSOLIDATION,B,3000,10.37,0.03,N,3,0,1
24,32000,RENT,2.0,EDUCATION,B,5000,11.71,0.16,N,3,0,1
26,28800,RENT,0.0,PERSONAL,C,10750,13.47,0.36,N,4,1,1
23,50000,RENT,2.0,EDUCATION,A,10000,6.92,0.2,N,4,0,1
24,24000,RENT,0.0,MEDICAL,B,10000,12.21,0.42,N,3,1,1
22,24996,RENT,4.0,DEBTCONSOLIDATION,C,8500,12.98,0.33,Y,2,1,1
25,115000,RENT,9.0,MEDICAL,B,8000,10.75,0.07,N,4,0,1
46,90000,RENT,5.0,EDUCATION,A,16000,8.49,0.18,N,13,0,1
25,51750,MORTGAGE,5.0,MEDICAL,A,12000,7.51,0.23,N,3,0,1
29,50000,RENT,13.0,HOMEIMPROVEMENT,A,12000,7.51,0.24,N,8,0,1
38,65000,MORTGAGE,5.0,PERSONAL,B,12000,11.49,0.18,N,13,0,1
41,29000,RENT,0.0,HOMEIMPROVEMENT,D,8000,15.05,0.28,N,12,1,1
22,64000,MORTGAGE,5.0,EDUCATION,A,3000,6.92,0.05,N,3,0,1
23,50000,RENT,0.0,VENTURE,C,10000,12.84,0.2,Y,4,0,1
21,42000,RENT,4.0,EDUCATION,D,1500,15.7,0.04,N,3,1,1
32,120000,RENT,15.0,VENTURE,A,24000,6.17,0.2,N,8,0,1
29,32000,RENT,0.0,MEDICAL,B,14000,11.83,0.44,N,6,1,1
25,30000,RENT,2.0,DEBTCONSOLIDATION,C,6600,15.23,0.22,Y,3,0,1
34,58000,MORTGAGE,10.0,EDUCATION,A,14000,7.88,0.24,N,5,0,1
41,180000,MORTGAGE,3.0,MEDICAL,C,9000,13.8,0.05,Y,17,0,1
25,32004,RENT,1.0,DEBTCONSOLIDATION,A,6000,7.49,0.18,N,3,0,1
54,45000,RENT,0.0,PERSONAL,C,10500,13.22,0.23,Y,22,0,1
27,40000,OWN,2.0,VENTURE,C,5600,13.49,0.14,N,7,0,1
27,60000,RENT,0.0,EDUCATION,C,12000,13.11,0.2,N,9,0,1
28,56000,RENT,12.0,VENTURE,C,6000,13.49,0.11,N,9,0,1
30,90000,MORTGAGE,0.0,VENTURE,A,4000,7.88,0.04,N,7,0,1
32,38208,RENT,1.0,MEDICAL,A,6300,8.49,0.16,N,8,0,1
38,28800,RENT,2.0,MEDICAL,D,6225,14.54,0.22,N,14,1,1
23,75000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,9600,5.79,0.13,N,4,0,1
24,61100,RENT,4.0,DEBTCONSOLIDATION,D,25000,17.49,0.41,N,4,1,1
24,50000,OWN,8.0,PERSONAL,A,6000,6.03,0.12,N,3,0,1
29,62000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,9600,7.66,0.15,N,7,0,1
22,54924,MORTGAGE,6.0,EDUCATION,A,3000,7.66,0.05,N,4,0,1
45,60000,RENT,2.0,EDUCATION,A,8000,8.49,0.13,N,17,0,1
25,90000,RENT,9.0,HOMEIMPROVEMENT,B,18000,9.91,0.2,N,4,0,1
23,88000,MORTGAGE,8.0,VENTURE,A,10000,8.94,0.11,N,3,0,1
28,48000,RENT,2.0,PERSONAL,B,15000,11.49,0.31,N,6,1,1
30,70000,RENT,1.0,EDUCATION,B,6000,11.89,0.09,N,8,0,1
23,90000,RENT,2.0,EDUCATION,B,10000,12.42,0.11,N,3,0,1
38,100000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,4000,12.99,0.04,Y,16,0,1
24,120000,RENT,6.0,DEBTCONSOLIDATION,E,12000,16.4,0.1,Y,2,1,1
31,60000,MORTGAGE,7.0,PERSONAL,A,13000,8.49,0.22,N,10,0,1
22,36000,MORTGAGE,0.0,EDUCATION,D,4000,15.31,0.11,Y,3,0,1
29,18000,RENT,1.0,PERSONAL,B,3000,12.69,0.17,N,8,1,1
22,93600,MORTGAGE,1.0,MEDICAL,C,3000,10.28,0.03,N,3,0,1
37,45000,RENT,0.0,DEBTCONSOLIDATION,B,2000,9.25,0.04,N,16,0,1
42,16000,RENT,0.0,EDUCATION,D,5400,15.57,0.34,Y,16,1,1
24,100000,MORTGAGE,7.0,VENTURE,B,10000,10.25,0.1,N,4,0,1
23,70000,MORTGAGE,4.0,EDUCATION,D,7500,16.29,0.1,Y,4,0,1
29,200000,MORTGAGE,2.0,MEDICAL,B,18000,11.86,0.09,N,7,0,1
24,30000,RENT,2.0,VENTURE,B,3000,10.59,0.1,N,4,0,1
24,67000,RENT,8.0,PERSONAL,B,25000,10.99,0.37,N,2,1,1
22,18000,OWN,1.0,VENTURE,B,3000,11.86,0.17,N,3,1,1
40,30000,RENT,4.0,PERSONAL,A,6000,7.49,0.2,N,14,0,1
23,65338,MORTGAGE,0.0,EDUCATION,B,6500,11.71,0.1,N,4,0,1
53,60000,MORTGAGE,3.0,PERSONAL,A,12000,8.94,0.2,N,26,0,1
23,75000,MORTGAGE,3.0,PERSONAL,B,6000,11.49,0.08,N,3,0,1
28,76800,MORTGAGE,12.0,DEBTCONSOLIDATION,A,6500,6.17,0.08,N,10,0,1
22,70000,MORTGAGE,1.0,EDUCATION,C,8000,13.22,0.11,N,4,0,1
30,100000,MORTGAGE,14.0,PERSONAL,A,10000,7.88,0.1,N,9,0,1
25,100000,MORTGAGE,5.0,VENTURE,B,20000,10.25,0.2,N,2,0,1
28,96000,MORTGAGE,8.0,PERSONAL,B,7000,9.91,0.07,N,9,0,1
23,90000,RENT,0.0,MEDICAL,A,10000,7.49,0.11,N,4,0,1
23,52000,OWN,0.0,EDUCATION,C,2500,13.85,0.05,N,4,0,1
27,65000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,7000,10.99,0.11,N,5,0,1
31,60000,RENT,0.0,VENTURE,B,6000,10.59,0.1,N,8,0,1
27,34200,RENT,1.0,MEDICAL,C,4000,13.49,0.12,N,8,0,1
28,26000,RENT,2.0,PERSONAL,D,5000,12.92,0.19,N,6,1,1
23,95327,RENT,2.0,PERSONAL,A,12000,7.74,0.13,N,4,0,1
44,36000,OWN,0.0,HOMEIMPROVEMENT,C,1800,14.22,0.05,N,14,0,1
27,80000,MORTGAGE,7.0,VENTURE,A,8000,6.99,0.1,N,10,0,1
24,72000,MORTGAGE,8.0,PERSONAL,C,8000,13.49,0.11,N,4,0,1
25,85000,RENT,1.0,PERSONAL,C,5000,13.61,0.06,Y,4,0,1
35,55000,RENT,3.0,DEBTCONSOLIDATION,A,6000,6.91,0.11,N,9,0,1
31,70000,RENT,1.0,MEDICAL,C,15000,12.61,0.21,N,7,0,1
30,68000,MORTGAGE,5.0,EDUCATION,A,6000,7.49,0.09,N,9,0,1
31,38400,RENT,1.0,PERSONAL,A,1500,7.29,0.04,N,10,0,1
25,28800,RENT,5.0,MEDICAL,A,5000,7.49,0.17,N,4,0,1
22,41500,RENT,3.0,PERSONAL,E,10000,16.7,0.24,Y,4,1,1
29,110000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,7000,5.79,0.06,N,10,0,1
23,75000,RENT,2.0,VENTURE,C,25000,13.92,0.33,N,4,1,1
29,62000,RENT,14.0,EDUCATION,A,9000,8.49,0.15,N,6,0,1
22,30000,RENT,1.0,EDUCATION,B,6000,11.49,0.2,N,3,0,1
24,65000,MORTGAGE,1.0,VENTURE,B,16000,10.36,0.25,N,3,0,1
21,31200,RENT,5.0,DEBTCONSOLIDATION,C,6000,12.99,0.19,N,4,0,1
31,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,7000,7.14,0.12,N,5,0,1
22,48000,RENT,7.0,EDUCATION,C,4000,13.98,0.08,Y,2,0,1
26,75000,OWN,10.0,PERSONAL,B,15250,9.25,0.2,N,2,0,1
30,100000,MORTGAGE,7.0,MEDICAL,A,10000,8.59,0.1,N,8,0,1
24,95000,MORTGAGE,5.0,EDUCATION,B,20000,11.89,0.21,N,2,0,1
23,68000,MORTGAGE,7.0,EDUCATION,C,10000,13.72,0.15,Y,4,0,1
32,65000,RENT,3.0,HOMEIMPROVEMENT,C,20000,13.8,0.31,Y,10,1,1
23,100000,RENT,0.0,PERSONAL,C,5000,13.23,0.05,N,2,0,1
21,40000,MORTGAGE,5.0,EDUCATION,B,1500,10.0,0.04,N,4,0,1
27,56000,MORTGAGE,11.0,PERSONAL,B,4000,10.99,0.07,N,10,0,1
27,85392,MORTGAGE,11.0,PERSONAL,C,9950,13.11,0.12,Y,7,0,1
26,54000,RENT,3.0,HOMEIMPROVEMENT,E,12000,16.4,0.22,Y,2,1,1
25,86000,MORTGAGE,9.0,EDUCATION,A,8000,6.99,0.09,N,4,0,1
23,70000,MORTGAGE,4.0,MEDICAL,A,12000,6.03,0.17,N,2,0,1
23,40000,RENT,0.0,DEBTCONSOLIDATION,B,4000,12.42,0.1,N,2,0,1
25,85000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,10000,7.66,0.12,N,4,0,1
32,60000,RENT,0.0,MEDICAL,C,12000,13.98,0.2,N,9,0,1
23,75000,RENT,5.0,VENTURE,B,10000,10.65,0.13,N,4,0,1
36,26000,RENT,2.0,PERSONAL,D,10000,14.11,0.38,Y,17,1,1
33,30000,RENT,5.0,PERSONAL,A,3000,5.79,0.1,N,7,0,1
21,46000,RENT,5.0,EDUCATION,B,12000,11.99,0.26,N,4,0,1
30,18000,RENT,2.0,VENTURE,E,5000,16.32,0.28,Y,9,1,1
22,110000,MORTGAGE,0.0,EDUCATION,E,12000,15.68,0.11,Y,4,0,1
